cladeName	cladeTax	sampleNum	ASVsNum	HR_sampleTypes	HR_sampleNum	HR_cat	HR_type	CP_pres	CP_prominent	CP_sampleTypes	CP_sampleNum	captiveNames	captive_bonobo	captive_chimp	captive_gorilla	captive_orangutan	non_industrialized_human	industrialized_human	wild_bonobo	wild_chimp	wild_gorilla	heatmap_col1	heatmap_col2	heatmap_col3	codiv_clade	lineage
clade_143	Dysgonomonadaceae_Dysgonomonas	8	16	['wild_gorilla']	8	HR	HR_wild_gorilla	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24242424242424243	HR_wild_gorilla	Blank	Blank		
clade_1326	Porphyromonadaceae_Porphyromonas	38	16	['human']	38	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.003913894324853229	0.005319148936170213	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_520	Rikenellaceae_Alistipes	87	16	['human']	87	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.012854609929078014	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1409	Bacteroidaceae_Prevotella	12	15	['wild_bonobo']	12	HR	HR_wild_bonobo	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	HR_wild_bonobo	HR_wild_bonobo	Blank		
clade_5097	Bacteroidaceae_Prevotella	79	15	['human']	79	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0116725768321513	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_862	Bacteroidaceae_CAG-617	39	15	['human']	39	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.00576241134751773	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1041	Porphyromonadaceae_Porphyromonas	54	15	['human']	53	HR	HR_human	True	False	['captive_chimp']	1	['cp.chi.PC.B5.Bt']	0.0	0.038461538461538464	0.0	0.0	0.0	0.007830969267139479	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1146	Bacteroidaceae_unclassified	18	15	['wild_bonobo']	18	HR	HR_wild_bonobo	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	HR_wild_bonobo	HR_wild_bonobo	Blank	Bt3_clade1_bonobo	Bt3
clade_6389	Bacteroidaceae_Bacteroides	105	14	['human']	105	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.007827788649706457	0.014923167848699764	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_10283	Bacteroidaceae_Bacteroides	163	14	['human']	163	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.023936170212765957	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_640	Bacteroidaceae_UBA6398	152	13	['human']	152	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.12524461839530332	0.013002364066193853	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_959	UBA932_RC9	14	13	['human']	14	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.01761252446183953	0.0007387706855791962	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9005	Bacteroidaceae_Bacteroides	201	13	['human']	201	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.02955082742316785	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_2103	Bacteroidaceae_Prevotella	50	13	['wild_chimp']	50	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7692307692307693	0.0	HR_wild_chimp	HR_wild_chimp	Blank		
clade_6076	Bacteroidaceae_Prevotella	51	13	['human']	51	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0136986301369863	0.0065011820330969266	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4825	Bacteroidaceae_Bacteroides	105	12	['human']	105	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.015366430260047281	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_3317	Rikenellaceae_Alistipes	600	12	['human']	600	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.005870841487279843	0.08820921985815602	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_3385	Tannerellaceae_Parabacteroides	125	12	['human']	70	HR	HR_human	True	True	['captive_orangutan', 'captive_chimp', 'captive_bonobo', 'captive_gorilla']	55	['cp.ora.HOUZ.03.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.ora.COLZ.02.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.bon.COLZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.04.Bt', 'cp.bon.COLZ.04.Bt', 'cp.bon.COLZ.08.Bt', 'cp.chi.PC.A2.Bt', 'cp.chi.PC.A12.Bt', 'cp.chi.PC.A7.Bt', 'cp.ora.COLZ.01.Bt', 'cp.bon.COLZ.07.Bt', 'cp.ora.HOUZ.05.Bt', 'cp.chi.PC.B5.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.ora.HOUZ.02.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A6.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.bon.COLZ.09.Bt', 'cp.chi.PC.B1.Bt', 'cp.ora.HOUZ.04.Bt', 'cp.chi.PC.A5.Bt', 'cp.gor.HOUZ.05.Bt', 'cp.chi.PC.A4.Bt', 'cp.bon.COLZ.05.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.ora.HOUZ.06.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.PC.B3.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.bon.COLZ.12.Bt', 'cp.chi.PC.A9.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.PC.A1.Bt', 'cp.gor.HOUZ.03.Bt', 'cp.bon.COLZ.11.Bt', 'cp.bon.COLZ.10.Bt', 'cp.gor.COLZ.11.Bt', 'cp.gor.HOUZ.07.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.gor.COLZ.05.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.02.Bt', 'cp.gor.HOUZ.strains.Bt', 'cp.ora.HOUZ.01.Bt', 'cp.bon.COLZ.13.Bt']	1.0	0.9615384615384616	0.5	0.7272727272727273	0.06457925636007827	0.005466903073286052	0.0	0.0	0.0	HR_human	HR_human	HR_human		
clade_1442	Bacteroidaceae_Prevotellamassilia	15	12	['wild_bonobo']	15	HR	HR_wild_bonobo	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0	HR_wild_bonobo	HR_wild_bonobo	Blank		
clade_663	Bacteroidaceae_Bacteroides_A	13	12	['wild_bonobo']	13	HR	HR_wild_bonobo	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.5416666666666666	0.0	0.0	HR_wild_bonobo	HR_wild_bonobo	Blank		
clade_7637	Bacteroidaceae_Prevotella	32	12	['human']	32	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.029354207436399216	0.0025118203309692673	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9099	Tannerellaceae_Parabacteroides	192	12	['human']	191	HR	HR_human	True	False	['captive_orangutan']	1	['cp.ora.HOUZ.strains.Bt']	0.0	0.0	0.0	0.09090909090909091	0.0	0.028221040189125295	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1106	Bacteroidaceae_unclassified	65	11	['human']	65	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.00960401891252955	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_10175	Bacteroidaceae_Prevotella	19	11	['human']	19	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.009784735812133072	0.0020685579196217494	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_3189	Bacteroidaceae_Prevotellamassilia	59	11	['human']	59	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.008569739952718676	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_5109	Bacteroidaceae_Prevotella	13	11	['human']	13	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0019208037825059101	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_56	Porphyromonadaceae_Porphyromonas	30	11	['human']	30	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.015655577299412915	0.0032505910165484633	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_6865	Bacteroidaceae_Bacteroides	14	11	['human']	12	HR	HR_human	True	False	['captive_chimp']	2	['cp.chi.HOUZ.04.Bt', 'cp.chi.HOUZ.03.Bt']	0.0	0.07692307692307693	0.0	0.0	0.0	0.0017730496453900709	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1461	Bacteroidaceae_unclassified	45	11	['wild_chimp']	45	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6923076923076923	0.0	HR_wild_chimp	HR_wild_chimp	Blank	Bt3_clade1_chimp	Bt3
clade_1518	Bacteroidaceae_Bacteroides	410	11	['human']	410	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.06043144208037825	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1741	Bacteroidaceae_Prevotella	76	11	['human']	76	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.10763209393346379	0.0031028368794326243	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1734	Bacteroidaceae_UBA6382	18	11	['wild_gorilla']	18	HR	HR_wild_gorilla	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5454545454545454	HR_wild_gorilla	HR_wild_gorilla	Blank	Bt1_clade1_gorilla	Bt1
clade_9848	Bacteroidaceae_Bacteroides	17	11	['human']	17	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0025118203309692673	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_6160	Bacteroidaceae_Prevotella	11	10	['human']	11	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.005870841487279843	0.001182033096926714	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9380	Tannerellaceae_Parabacteroides	16	10	['human']	16	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.003913894324853229	0.0020685579196217494	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_2557	Bacteroidaceae_Prevotella	21	10	['human']	15	HR	HR_human	True	False	['captive_chimp', 'captive_bonobo']	6	['cp.bon.COLZ.01.Bt', 'cp.chi.PC.A4.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.A8.Bt', 'cp.bon.COLZ.02.Bt', 'cp.chi.PC.A7.Bt']	0.16666666666666666	0.15384615384615385	0.0	0.0	0.0273972602739726	0.00014775413711583924	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_3763	Bacteroidaceae_Bacteroides	46	9	['human']	46	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.006648936170212766	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_7313	Bacteroidaceae_Bacteroides	342	9	['human']	336	HR	HR_human	True	False	['captive_chimp', 'captive_gorilla']	6	['cp.chi.HOUZ.01.Bt', 'cp.gor.HOUZ.07.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.gor.HOUZ.03.Bt']	0.0	0.11538461538461539	0.15	0.0	0.011741682974559686	0.04875886524822695	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_7461	Tannerellaceae_Parabacteroides	13	9	['human']	13	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0019208037825059101	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4537	Bacteroidaceae_Prevotella	17	9	['human']	13	HR	HR_human	True	False	['captive_chimp', 'captive_bonobo']	4	['cp.chi.HOUZ.07.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.bon.COLZ.10.Bt']	0.08333333333333333	0.11538461538461539	0.0	0.0	0.021526418786692758	0.0002955082742316785	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_5402	Rikenellaceae_Alistipes	37	9	['human']	37	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.005319148936170213	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1092	Bacteroidaceae_unclassified	13	9	['human']	13	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0019208037825059101	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_11281	Bacteroidaceae_Prevotella	14	9	['human']	14	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.025440313111545987	0.00014775413711583924	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1108	Bacteroidaceae_Prevotella	12	9	['wild_gorilla']	12	HR	HR_wild_gorilla	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36363636363636365	HR_wild_gorilla	HR_wild_gorilla	Blank	Bt2_clade1_gorilla	Bt2
clade_1744	Bacteroidaceae_Prevotella	28	9	['human']	28	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.019569471624266144	0.0026595744680851063	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_11653	Bacteroidaceae_Prevotella	28	8	['human']	28	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.005870841487279843	0.003693853427895981	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_8344	Rikenellaceae_Alistipes	11	8	['human']	11	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.003913894324853229	0.0013297872340425532	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_11979	Bacteroidaceae_Prevotella	26	8	['human']	26	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.015655577299412915	0.0026595744680851063	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_2127	Bacteroidaceae_unclassified	35	8	['wild_chimp']	35	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5384615384615384	0.0	HR_wild_chimp	HR_wild_chimp	Blank	Bt1_clade1_chimp	Bt1
clade_2586	Bacteroidaceae_Prevotella	38	8	['wild_chimp']	38	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5846153846153846	0.0	HR_wild_chimp	HR_wild_chimp	Blank	Bt2_clade2_chimp	Bt2
clade_7907	Rikenellaceae_Alistipes	290	8	['human']	290	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.009784735812133072	0.04210992907801418	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_5132	Bacteroidaceae_Prevotella	14	8	['wild_bonobo']	14	HR	HR_wild_bonobo	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.5833333333333334	0.0	0.0	HR_wild_bonobo	HR_wild_bonobo	Blank		
clade_6381	Bacteroidaceae_Bacteroides	8	8	['human']	8	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.001182033096926714	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_6499	Tannerellaceae_Parabacteroides	107	8	['human']	107	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.015809692671394798	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_3062	Bacteroidaceae_Prevotella	41	8	['wild_chimp']	41	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6307692307692307	0.0	HR_wild_chimp	HR_wild_chimp	Blank		
clade_10089	Rikenellaceae_Alistipes	9	7	['human']	9	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0013297872340425532	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_232	Bacteroidaceae_Bacteroides	23	7	['human']	23	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0033983451536643027	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_395	Tannerellaceae_Parabacteroides	13	7	['human']	13	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0019208037825059101	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1386	Bacteroidaceae_Prevotella	9	7	['wild_gorilla']	9	HR	HR_wild_gorilla	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2727272727272727	HR_wild_gorilla	HR_wild_gorilla	Blank		
clade_1153	Bacteroidaceae_Bacteroides	15	7	['human']	15	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.002216312056737589	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_11152	Bacteroidaceae_Prevotella	23	7	['human']	23	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0273972602739726	0.0013297872340425532	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_5927	Rikenellaceae_Alistipes	7	7	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0010342789598108747	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_5309	Bacteroidaceae_Bacteroides	7	6	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0010342789598108747	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_904	Bacteroidaceae_Bacteroides	20	6	['human']	18	HR	HR_human	True	False	['captive_orangutan', 'captive_bonobo']	2	['cp.bon.COLZ.04.Bt', 'cp.ora.HOUZ.02.Bt']	0.08333333333333333	0.0	0.0	0.09090909090909091	0.0	0.0026595744680851063	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_907	Bacteroidaceae_Bacteroides	25	6	['human']	25	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.003693853427895981	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1119	Bacteroidaceae_unclassified	27	6	['wild_chimp']	27	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4153846153846154	0.0	HR_wild_chimp	HR_wild_chimp	Blank		
clade_5481	Tannerellaceae_Parabacteroides	96	6	['human']	96	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.014184397163120567	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_829	Bacteroidaceae_unclassified	13	6	['human']	13	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.007827788649706457	0.0013297872340425532	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4544	Bacteroidaceae_Prevotella	15	6	['wild_gorilla']	12	HR	HR_wild_gorilla	True	False	['captive_gorilla']	3	['cp.gor.COLZ.08.Bt', 'cp.gor.COLZ.03.Bt', 'cp.gor.COLZ.07.Bt']	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.36363636363636365	HR_wild_gorilla	HR_wild_gorilla	Blank		
clade_4594	Bacteroidaceae_Prevotella	44	6	['human']	44	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0684931506849315	0.0013297872340425532	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_6344	Bacteroidaceae_Bacteroides	7	6	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0010342789598108747	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_6386	Bacteroidaceae_Bacteroides	6	6	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_2336	Rikenellaceae_Alistipes	12	6	['human']	12	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0017730496453900709	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_5636	Bacteroidaceae_Prevotella	66	6	['human']	66	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.00975177304964539	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4012	Bacteroidaceae_Prevotella	8	6	['wild_gorilla']	8	HR	HR_wild_gorilla	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24242424242424243	HR_wild_gorilla	Blank	Blank		
clade_2891	Tannerellaceae_Parabacteroides	40	6	['wild_chimp']	40	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6153846153846154	0.0	HR_wild_chimp	HR_wild_chimp	Blank		
clade_5913	Bacteroidaceae_Bacteroides	11	6	['human']	11	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.0014775413711583924	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9291	Bacteroidaceae_Bacteroides_B	19	6	['human']	19	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0028073286052009458	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_3286	Bacteroidaceae_Bacteroides	6	6	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_5867	Bacteroidaceae_Bacteroides	11	6	['human']	11	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0016252955082742316	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_5883	Bacteroidaceae_Bacteroides	6	6	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_632	Bacteroidaceae_Prevotella	9	6	['wild_bonobo']	9	HR	HR_wild_bonobo	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	HR_wild_bonobo	HR_wild_bonobo	Blank		
clade_11856	Bacteroidaceae_Prevotella	29	6	['human']	29	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.033268101761252444	0.0017730496453900709	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4303	Bacteroidaceae_Bacteroides	7	6	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0010342789598108747	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_2691	Bacteroidaceae_Prevotellamassilia	8	5	['human']	8	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.001182033096926714	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_882	Bacteroidaceae_Bacteroides	22	5	['human']	22	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0032505910165484633	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_838	Bacteroidaceae_Prevotella	16	5	['human']	16	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.002364066193853428	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4242	Bacteroidaceae_Bacteroides	129	5	['human']	129	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.005870841487279843	0.018617021276595744	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_11765	Bacteroidaceae_Prevotella	9	5	['human']	9	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0013297872340425532	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9183	Bacteroidaceae_Prevotella	7	5	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.003913894324853229	0.0007387706855791962	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9192	Bacteroidaceae_Prevotella	6	5	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_3243	Bacteroidaceae_Bacteroides	31	5	['human']	31	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.004580378250591016	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1979	Tannerellaceae_Parabacteroides	27	5	['human']	27	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.003989361702127659	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_8102	Bacteroidaceae_Prevotella	10	5	['human']	10	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0014775413711583924	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1403	Bacteroidaceae_Prevotella	38	5	['wild_chimp']	33	HR	HR_wild_chimp	True	False	['captive_chimp', 'captive_gorilla']	5	['cp.chi.PC.A1.Bt', 'cp.gor.COLZ.06.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.gor.COLZ.07.Bt']	0.0	0.07692307692307693	0.15	0.0	0.0	0.0	0.0	0.5076923076923077	0.0	HR_wild_chimp	HR_wild_chimp	Blank		
clade_7817	Bacteroidaceae_Bacteroides	33	5	['human']	33	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.003913894324853229	0.004580378250591016	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4786	Bacteroidaceae_Bacteroides	6	5	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_3605	Bacteroidaceae_Prevotella	8	5	['wild_bonobo']	8	HR	HR_wild_bonobo	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	HR_wild_bonobo	HR_wild_bonobo	Blank		
clade_4836	Bacteroidaceae_Bacteroides	10	5	['human']	10	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0014775413711583924	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4788	Bacteroidaceae_Bacteroides	33	5	['human']	33	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.004875886524822695	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_337	Bacteroidaceae_unclassified	6	5	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.009784735812133072	0.00014775413711583924	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_5945	Rikenellaceae_Alistipes	10	4	['human']	10	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.0013297872340425532	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_5890	Bacteroidaceae_Bacteroides	14	4	['human']	14	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0020685579196217494	0.0	0.0	0.0	HR_human	Blank	Blank		
